scenario,T_platform_C,hm_factor,r_cm,X_event,is_pareto,representative
T51.25_hm1,51.25,1,1.7,0.1143889453,False,
T51.25_hm1,51.25,1,1.72,0.1130530453,False,
T51.25_hm1,51.25,1,1.74,0.1116434309,False,
T51.25_hm1,51.25,1,1.76,0.1101505471,False,
T51.25_hm1,51.25,1,1.78,0.1085605951,False,
T51.25_hm1,51.25,1,1.8,0.1068599241,False,
T51.25_hm1,51.25,1,1.82,0.105029499,False,
T51.25_hm1,51.25,1,1.84,0.1030440279,False,
T51.25_hm1,51.25,1,1.86,0.1008685028,False,
T51.25_hm1,51.25,1,1.88,0.09844954053,False,
T51.25_hm1,51.25,1,1.9,0.0957169405,False,
T51.25_hm1,51.25,1,1.92,0.09255314362,False,
T51.25_hm1,51.25,1,1.94,0.08875048358,False,
T51.25_hm1,51.25,1,1.96,0.08386338896,False,
T51.25_hm1,51.25,1,1.98,0.07656751074,False,
T51.25_hm1,51.25,1,2,0.05264407378,False,
T51.5_hm1,51.5,1,0,0.1500000009,False,
T51.5_hm1,51.5,1,0.02,0.1499963787,False,
T51.5_hm1,51.5,1,0.04,0.1499855108,False,
T51.5_hm1,51.5,1,0.06,0.149967302,False,
T51.5_hm1,51.5,1,0.08,0.1499417821,False,
T51.5_hm1,51.5,1,0.1,0.1499089996,False,
T51.5_hm1,51.5,1,0.12,0.1498689445,False,
T51.5_hm1,51.5,1,0.14,0.1498216044,False,
T51.5_hm1,51.5,1,0.16,0.1497668366,False,
T51.5_hm1,51.5,1,0.18,0.1497047304,False,
T51.5_hm1,51.5,1,0.2,0.1496352877,False,
T51.5_hm1,51.5,1,0.22,0.1495584871,False,
T51.5_hm1,51.5,1,0.24,0.1494742898,False,
T51.5_hm1,51.5,1,0.26,0.1493825462,False,
T51.5_hm1,51.5,1,0.28,0.1492833638,False,
T51.5_hm1,51.5,1,0.3,0.1491767109,False,
T51.5_hm1,51.5,1,0.32,0.1490625533,False,
T51.5_hm1,51.5,1,0.34,0.1489408024,False,
T51.5_hm1,51.5,1,0.36,0.1488113657,False,
T51.5_hm1,51.5,1,0.38,0.1486743035,False,
T51.5_hm1,51.5,1,0.4,0.1485295703,False,
T51.5_hm1,51.5,1,0.42,0.1483771177,False,
T51.5_hm1,51.5,1,0.44,0.1482168026,False,
T51.5_hm1,51.5,1,0.46,0.1480485914,False,
T51.5_hm1,51.5,1,0.48,0.1478724942,False,
T51.5_hm1,51.5,1,0.5,0.1476884493,False,
T51.5_hm1,51.5,1,0.52,0.1474963916,False,
T51.5_hm1,51.5,1,0.54,0.1472961173,False,
T51.5_hm1,51.5,1,0.56,0.1470876544,False,
T51.5_hm1,51.5,1,0.58,0.1468709576,False,
T51.5_hm1,51.5,1,0.6,0.1466459458,False,
T51.5_hm1,51.5,1,0.62,0.1464125256,False,
T51.5_hm1,51.5,1,0.64,0.146170448,False,
T51.5_hm1,51.5,1,0.66,0.1459197818,False,
T51.5_hm1,51.5,1,0.68,0.1456604274,False,
T51.5_hm1,51.5,1,0.7,0.1453922795,False,
T51.5_hm1,51.5,1,0.72,0.1451151749,False,
T51.5_hm1,51.5,1,0.74,0.144828915,False,
T51.5_hm1,51.5,1,0.76,0.1445335072,False,
T51.5_hm1,51.5,1,0.78,0.1442288223,False,
T51.5_hm1,51.5,1,0.8,0.1439147243,False,
T51.5_hm1,51.5,1,0.82,0.1435909658,False,
T51.5_hm1,51.5,1,0.84,0.1432574006,False,
T51.5_hm1,51.5,1,0.86,0.1429139626,False,
T51.5_hm1,51.5,1,0.88,0.1425604838,False,
T51.5_hm1,51.5,1,0.9,0.142196787,False,
T51.5_hm1,51.5,1,0.92,0.14182252,False,
T51.5_hm1,51.5,1,0.94,0.1414375922,False,
T51.5_hm1,51.5,1,0.96,0.1410418454,False,
T51.5_hm1,51.5,1,0.98,0.1406350587,False,
T51.5_hm1,51.5,1,1,0.1402169986,False,
T51.5_hm1,51.5,1,1.02,0.1397871771,False,
T51.5_hm1,51.5,1,1.04,0.1393455627,False,
T51.5_hm1,51.5,1,1.06,0.1388918771,False,
T51.5_hm1,51.5,1,1.08,0.1384258249,False,
T51.5_hm1,51.5,1,1.1,0.137947029,False,
T51.5_hm1,51.5,1,1.12,0.1374550079,False,
T51.5_hm1,51.5,1,1.14,0.1369496034,False,
T51.5_hm1,51.5,1,1.16,0.1364304359,False,
T51.5_hm1,51.5,1,1.18,0.1358971002,False,
T51.5_hm1,51.5,1,1.2,0.1353490168,False,
T51.5_hm1,51.5,1,1.22,0.1347856937,False,
T51.5_hm1,51.5,1,1.24,0.1342067897,False,
T51.5_hm1,51.5,1,1.26,0.13361177,False,
T51.5_hm1,51.5,1,1.28,0.1330000598,False,
T51.5_hm1,51.5,1,1.3,0.1323707772,False,
T51.5_hm1,51.5,1,1.32,0.1317233879,False,
T51.5_hm1,51.5,1,1.34,0.1310572674,False,
T51.5_hm1,51.5,1,1.36,0.1303716294,False,
T51.5_hm1,51.5,1,1.38,0.1296656195,False,
T51.5_hm1,51.5,1,1.4,0.1289378731,False,
T51.5_hm1,51.5,1,1.42,0.1281877454,False,
T51.5_hm1,51.5,1,1.44,0.1274141395,False,
T51.5_hm1,51.5,1,1.46,0.1266158276,False,
T51.5_hm1,51.5,1,1.48,0.1257913493,False,
T51.5_hm1,51.5,1,1.5,0.1249388215,False,
T51.5_hm1,51.5,1,1.52,0.124057007,False,
T51.5_hm1,51.5,1,1.54,0.1231440437,False,
T51.5_hm1,51.5,1,1.56,0.1221978464,False,
T51.5_hm1,51.5,1,1.58,0.1212157339,False,
T51.5_hm1,51.5,1,1.6,0.1201948582,False,
T51.5_hm1,51.5,1,1.62,0.1191325949,False,
T51.5_hm1,51.5,1,1.64,0.11802546,False,
T51.5_hm1,51.5,1,1.66,0.1168694336,False,
T51.5_hm1,51.5,1,1.68,0.1156590391,False,
T51.5_hm1,51.5,1,1.7,0.1143889898,False,
T51.5_hm1,51.5,1,1.72,0.1130530927,False,
T51.5_hm1,51.5,1,1.74,0.1116434817,False,
T51.5_hm1,51.5,1,1.76,0.1101506018,False,
T51.5_hm1,51.5,1,1.78,0.1085606544,False,
T51.5_hm1,51.5,1,1.8,0.1068599886,False,
T51.5_hm1,51.5,1,1.82,0.1050295699,False,
T51.5_hm1,51.5,1,1.84,0.1030441065,False,
T51.5_hm1,51.5,1,1.86,0.1008685911,False,
T51.5_hm1,51.5,1,1.88,0.09844964137,False,
T51.5_hm1,51.5,1,1.9,0.09571705823,False,
T51.5_hm1,51.5,1,1.92,0.09255328548,False,
T51.5_hm1,51.5,1,1.94,0.0887506632,False,
T51.5_hm1,51.5,1,1.96,0.08386363807,False,
T51.5_hm1,51.5,1,1.98,0.07656794767,False,
T51.5_hm1,51.5,1,2,0.05266963775,False,
T51.75_hm1,51.75,1,0,0.1499999994,False,
T51.75_hm1,51.75,1,0.02,0.1499963771,False,
T51.75_hm1,51.75,1,0.04,0.1499855093,False,
T51.75_hm1,51.75,1,0.06,0.1499673005,False,
T51.75_hm1,51.75,1,0.08,0.1499417806,False,
T51.75_hm1,51.75,1,0.1,0.1499089981,False,
T51.75_hm1,51.75,1,0.12,0.149868943,False,
T51.75_hm1,51.75,1,0.14,0.1498216031,False,
T51.75_hm1,51.75,1,0.16,0.1497668353,False,
T51.75_hm1,51.75,1,0.18,0.1497047291,False,
T51.75_hm1,51.75,1,0.2,0.1496352866,False,
T51.75_hm1,51.75,1,0.22,0.149558486,False,
T51.75_hm1,51.75,1,0.24,0.1494742888,False,
T51.75_hm1,51.75,1,0.26,0.1493825453,False,
T51.75_hm1,51.75,1,0.28,0.149283363,False,
T51.75_hm1,51.75,1,0.3,0.1491767102,False,
T51.75_hm1,51.75,1,0.32,0.1490625527,False,
T51.75_hm1,51.75,1,0.34,0.1489408019,False,
T51.75_hm1,51.75,1,0.36,0.1488113653,False,
T51.75_hm1,51.75,1,0.38,0.1486743033,False,
T51.75_hm1,51.75,1,0.4,0.1485295702,False,
T51.75_hm1,51.75,1,0.42,0.1483771178,False,
T51.75_hm1,51.75,1,0.44,0.1482168028,False,
T51.75_hm1,51.75,1,0.46,0.1480485918,False,
T51.75_hm1,51.75,1,0.48,0.1478724948,False,
T51.75_hm1,51.75,1,0.5,0.1476884501,False,
T51.75_hm1,51.75,1,0.52,0.1474963926,False,
T51.75_hm1,51.75,1,0.54,0.1472961185,False,
T51.75_hm1,51.75,1,0.56,0.1470876558,False,
T51.75_hm1,51.75,1,0.58,0.1468709591,False,
T51.75_hm1,51.75,1,0.6,0.1466459476,False,
T51.75_hm1,51.75,1,0.62,0.1464125277,False,
T51.75_hm1,51.75,1,0.64,0.1461704502,False,
T51.75_hm1,51.75,1,0.66,0.1459197843,False,
T51.75_hm1,51.75,1,0.68,0.1456604301,False,
T51.75_hm1,51.75,1,0.7,0.1453922825,False,
T51.75_hm1,51.75,1,0.72,0.1451151782,False,
T51.75_hm1,51.75,1,0.74,0.1448289186,False,
T51.75_hm1,51.75,1,0.76,0.1445335111,False,
T51.75_hm1,51.75,1,0.78,0.1442288265,False,
T51.75_hm1,51.75,1,0.8,0.1439147288,False,
T51.75_hm1,51.75,1,0.82,0.1435909706,False,
T51.75_hm1,51.75,1,0.84,0.1432574058,False,
T51.75_hm1,51.75,1,0.86,0.1429139681,False,
T51.75_hm1,51.75,1,0.88,0.1425604897,False,
T51.75_hm1,51.75,1,0.9,0.1421967932,False,
T51.75_hm1,51.75,1,0.92,0.1418225266,False,
T51.75_hm1,51.75,1,0.94,0.1414375992,False,
T51.75_hm1,51.75,1,0.96,0.1410418527,False,
T51.75_hm1,51.75,1,0.98,0.1406350664,False,
T51.75_hm1,51.75,1,1,0.1402170068,False,
T51.75_hm1,51.75,1,1.02,0.1397871857,False,
T51.75_hm1,51.75,1,1.04,0.1393455718,False,
T51.75_hm1,51.75,1,1.06,0.1388918867,False,
T51.75_hm1,51.75,1,1.08,0.138425835,False,
T51.75_hm1,51.75,1,1.1,0.1379470396,False,
T51.75_hm1,51.75,1,1.12,0.137455019,False,
T51.75_hm1,51.75,1,1.14,0.136949615,False,
T51.75_hm1,51.75,1,1.16,0.136430448,False,
T51.75_hm1,51.75,1,1.18,0.1358971129,False,
T51.75_hm1,51.75,1,1.2,0.13534903,False,
T51.75_hm1,51.75,1,1.22,0.1347857076,False,
T51.75_hm1,51.75,1,1.24,0.1342068043,False,
T51.75_hm1,51.75,1,1.26,0.1336117853,False,
T51.75_hm1,51.75,1,1.28,0.1330000757,False,
T51.75_hm1,51.75,1,1.3,0.1323707938,False,
T51.75_hm1,51.75,1,1.32,0.1317234052,False,
T51.75_hm1,51.75,1,1.34,0.1310572856,False,
T51.75_hm1,51.75,1,1.36,0.1303716484,False,
T51.75_hm1,51.75,1,1.38,0.1296656393,False,
T51.75_hm1,51.75,1,1.4,0.1289378938,False,
T51.75_hm1,51.75,1,1.42,0.1281877671,False,
T51.75_hm1,51.75,1,1.44,0.1274141623,False,
T51.75_hm1,51.75,1,1.46,0.1266158514,False,
T51.75_hm1,51.75,1,1.48,0.1257913742,False,
T51.75_hm1,51.75,1,1.5,0.1249388476,False,
T51.75_hm1,51.75,1,1.52,0.1240570344,False,
T51.75_hm1,51.75,1,1.54,0.1231440725,False,
T51.75_hm1,51.75,1,1.56,0.1221978767,False,
T51.75_hm1,51.75,1,1.58,0.1212157658,False,
T51.75_hm1,51.75,1,1.6,0.1201948918,False,
T51.75_hm1,51.75,1,1.62,0.1191326305,False,
T51.75_hm1,51.75,1,1.64,0.1180254976,False,
T51.75_hm1,51.75,1,1.66,0.1168694735,False,
T51.75_hm1,51.75,1,1.68,0.1156590815,False,
T51.75_hm1,51.75,1,1.7,0.114389035,False,
T51.75_hm1,51.75,1,1.72,0.1130531411,False,
T51.75_hm1,51.75,1,1.74,0.1116435337,False,
T51.75_hm1,51.75,1,1.76,0.1101506578,False,
T51.75_hm1,51.75,1,1.78,0.1085607151,False,
T51.75_hm1,51.75,1,1.8,0.106860055,False,
T51.75_hm1,51.75,1,1.82,0.1050296429,False,
T51.75_hm1,51.75,1,1.84,0.1030441876,False,
T51.75_hm1,51.75,1,1.86,0.1008686823,False,
T51.75_hm1,51.75,1,1.88,0.09844974565,False,
T51.75_hm1,51.75,1,1.9,0.09571718008,False,
T51.75_hm1,51.75,1,1.92,0.09255343241,False,
T51.75_hm1,51.75,1,1.94,0.0887508493,False,
T51.75_hm1,51.75,1,1.96,0.0838638962,False,
T51.75_hm1,51.75,1,1.98,0.07656840028,False,
T51.75_hm1,51.75,1,2,0.05269539662,False,
T52_hm1,52,1,0,0.1500000007,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.02,0.1499963785,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.04,0.1499855106,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.06,0.1499673019,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.08,0.149941782,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.1,0.1499089995,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.12,0.1498689445,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.14,0.1498216046,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.16,0.1497668369,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.18,0.1497047308,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.2,0.1496352883,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.22,0.1495584878,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.24,0.1494742907,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.26,0.1493825473,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.28,0.1492833651,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.3,0.1491767124,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.32,0.1490625551,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.34,0.1489408044,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.36,0.1488113679,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.38,0.148674306,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.4,0.1485295731,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.42,0.1483771208,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.44,0.1482168061,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.46,0.1480485952,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.48,0.1478724983,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.5,0.1476884538,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.52,0.1474963965,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.54,0.1472961226,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.56,0.1470876601,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.58,0.1468709637,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.6,0.1466459525,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.62,0.1464125327,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.64,0.1461704556,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.66,0.1459197899,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.68,0.145660436,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.7,0.1453922887,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.72,0.1451151846,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.74,0.1448289253,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.76,0.1445335181,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.78,0.1442288339,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.8,0.1439147365,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.82,0.1435909786,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.84,0.1432574141,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.86,0.1429139768,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.88,0.1425604987,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.9,0.1421968027,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.92,0.1418225365,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.94,0.1414376094,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.96,0.1410418634,True,fastest+most_uniform+compromise
T52_hm1,52,1,0.98,0.1406350775,True,fastest+most_uniform+compromise
T52_hm1,52,1,1,0.1402170183,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.02,0.1397871977,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.04,0.1393455842,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.06,0.1388918996,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.08,0.1384258484,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.1,0.1379470535,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.12,0.1374550335,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.14,0.13694963,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.16,0.1364304636,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.18,0.1358971291,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.2,0.1353490469,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.22,0.1347857251,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.24,0.1342068224,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.26,0.1336118041,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.28,0.1330000952,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.3,0.1323708141,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.32,0.1317234263,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.34,0.1310573075,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.36,0.1303716711,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.38,0.1296656629,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.4,0.1289379184,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.42,0.1281877927,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.44,0.1274141888,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.46,0.1266158791,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.48,0.1257914031,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.5,0.1249388777,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.52,0.1240570659,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.54,0.1231441054,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.56,0.1221979111,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.58,0.1212158019,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.6,0.1201949297,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.62,0.1191326703,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.64,0.1180255396,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.66,0.1168695178,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.68,0.1156591284,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.7,0.1143890848,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.72,0.1130531942,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.74,0.1116435905,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.76,0.1101507188,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.78,0.108560781,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.8,0.1068601267,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.82,0.1050297214,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.84,0.1030442745,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.86,0.1008687796,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.88,0.09844985639,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.9,0.09571730894,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.92,0.09255358715,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.94,0.08875104447,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.96,0.08386416575,True,fastest+most_uniform+compromise
T52_hm1,52,1,1.98,0.07656887076,True,fastest+most_uniform+compromise
T52_hm1,52,1,2,0.05272135206,True,fastest+most_uniform+compromise
